relation;source;target;weight
RelatedTo;přesnost;precision;1.0
RelatedTo;präzision;precision;1.0
RelatedTo;ακρίβεια;precision;1.0
RelatedTo;ακριβολόγοσ;precision;1.0
RelatedTo;print;writing;4.582139238390733
RelatedTo;print;paper;4.4362146025637665
RelatedTo;print;newspaper;4.054626986542659
RelatedTo;print;ink;3.7437948661752287
RelatedTo;print;computer;3.453693674893591
RelatedTo;print;write;3.4117444218463957
RelatedTo;print;type;3.3238531856867564
DistinctFrom;print;cursive;3.0776614498674153
RelatedTo;print;books;2.857271425678702
RelatedTo;print;copy;2.040588150509553
RelatedTo;print;action;2.030763403255042
AtLocation;print;paper;2.0
IsA;contact print;print;2.0
IsA;copperplate;print;2.0
IsA;engraving;print;2.0
IsA;gravure;print;2.0
IsA;linocut;print;2.0
IsA;lithograph;print;2.0
IsA;mezzotint;print;2.0
IsA;monotype;print;2.0
RelatedTo;dobitak;proceeds;2.0
RelatedTo;utržak;proceeds;2.0
Synonym;proceeds;return;2.0
Synonym;プロシーズ;proceeds;2.0
Synonym;収益;proceeds;2.0
Synonym;収益金;proceeds;2.0
Synonym;売り上;proceeds;2.0
Synonym;売り上げ;proceeds;2.0
Synonym;売上;proceeds;2.0
Synonym;売上げ;proceeds;2.0
Synonym;売上金;proceeds;2.0
Synonym;売上高;proceeds;2.0
Synonym;売り上げ高;proceeds;2.0
FormOf;procedes;proceeds;1.0
FormOf;proceeds;proceed;1.0
RelatedTo;ennill;proceeds;1.0
RelatedTo;erlös;proceeds;1.0
RelatedTo;operating cycle;proceeds;1.0
RelatedTo;proceed;proceeds;1.0
RelatedTo;proceeds;gross;1.0
RelatedTo;play;production;2.9691749695833014
HasContext;production;economics;2.0
HasContext;production;law;2.0
IsA;boring;production;2.0
IsA;breeding;production;2.0
IsA;brewing;production;2.0
IsA;canalization;production;2.0
IsA;capacity;production;2.0
IsA;cultivation;production;2.0
IsA;devising;production;2.0
IsA;foliation;production;2.0
IsA;generation;production;2.0
IsA;growing;production;2.0
IsA;mass production;production;2.0
IsA;mining;production;2.0
IsA;output;production;2.0
IsA;overproduction;production;2.0
IsA;production;act;2.0
IsA;production;creation;2.0
IsA;production;display;2.0
RelatedTo;doctor;profession;4.323424568556736
RelatedTo;farmer;profession;2.931211353689802
IsA;architecture;profession;2.0
IsA;Being a lawyer;a profession;2.0
IsA;businessmen;profession;2.0
IsA;community of scholars;profession;2.0
IsA;economics profession;profession;2.0
IsA;education;profession;2.0
IsA;health profession;profession;2.0
IsA;journalism;profession;2.0
IsA;learned profession;profession;2.0
IsA;legal profession;profession;2.0
IsA;literature;profession;2.0
IsA;politics;profession;2.0
IsA;priesthood;profession;2.0
IsA;profession;affirmation;2.0
IsA;profession;avowal;2.0
IsA;profession;occupational group;2.0
IsA;profession;occupation;2.0
IsA;technology;profession;2.0
RelatedTo;prophecy;prophetic;2.0
RelatedTo;prophetic;prophecy;2.0
RelatedTo;prophetic;prophet;2.0
SimilarTo;apocalyptical;prophetic;2.0
SimilarTo;divinatory;prophetic;2.0
SimilarTo;foreboding;prophetic;2.0
SimilarTo;foreshadowing;prophetic;2.0
SimilarTo;oracular;prophetic;2.0
SimilarTo;premonitory;prophetic;2.0
SimilarTo;prognosticative;prophetic;2.0
SimilarTo;prophetic;apocalyptical;2.0
SimilarTo;prophetic;divinatory;2.0
SimilarTo;prophetic;foreboding;2.0
SimilarTo;prophetic;foreshadowing;2.0
SimilarTo;prophetic;oracular;2.0
SimilarTo;prophetic;premonitory;2.0
SimilarTo;prophetic;prognosticative;2.0
SimilarTo;prophetic;second-sighted;2.0
SimilarTo;second-sighted;prophetic;2.0
Synonym;prophetic;proročanski;2.0
RelatedTo;psychopath;psychotic;2.0
RelatedTo;psihopat;psychopath;2.0
Synonym;psychopath;sociopath;2.0
Synonym;サイコパス;psychopath;2.0
CapableOf;a psychopath;attempt murder;1.0
DerivedFrom;psychopath;psychopathy;1.0
DerivedFrom;psychopathic;psychopath;1.0
DerivedFrom;psychopathy;psychopath;1.0
FormOf;psychopaths;psychopath;1.0
RelatedTo;psykopat;psychopath;1.0
RelatedTo;psychopath;psychopath;1.0
RelatedTo;antisocial personality disorder;psychopath;1.0
RelatedTo;détraqué;psychopath;1.0
RelatedTo;psychopathic;psychopath;1.0
RelatedTo;psychopathic;psychopath;1.0
RelatedTo;psychopath;psycho;1.0
RelatedTo;psychopath;psychological;1.0
RelatedTo;psychopath;psychology;1.0
RelatedTo;psychopath;psychopathology;1.0
RelatedTo;psychopath;psychopathe;1.0
MannerOf;quell;meet;2.0
Synonym;appease;quell;2.0
Synonym;quell;squelch;2.0
Synonym;stay;quell;2.0
Synonym;calmar;quell;2.0
Synonym;تسکین دادن;quell;2.0
Synonym;خواباندن;quell;2.0
Synonym;فرونشاندن;quell;2.0
Synonym;hillitä;quell;2.0
Synonym;lepyttää;quell;2.0
Synonym;rauhoittaa;quell;2.0
Synonym;saada loppumaan;quell;2.0
Synonym;saada rauhoittumaan;quell;2.0
Synonym;sammuttaa;quell;2.0
Synonym;tyydyttää;quell;2.0
Synonym;tyynnyttää;quell;2.0
Synonym;voittaa;quell;2.0
Synonym;rester;quell;2.0
Synonym;terminer;quell;2.0
Synonym;acquietare;quell;2.0
RelatedTo;answer;question;8.24693882601296
RelatedTo;ask;question;6.136122554186805
RelatedTo;question;answer;5.2626989273565705
RelatedTo;why;question;4.997599423723354
RelatedTo;question;ask;4.695955706775778
RelatedTo;question;query;4.028399185780873
Antonym;answer;question;4.005496223940299
RelatedTo;question;asking;3.7682887362833544
RelatedTo;how;question;3.45485166107027
RelatedTo;question;sentence;3.228002478313794
Antonym;question;answer;3.0906310035330975
RelatedTo;reply;question;2.9644561052577583
DistinctFrom;answer;question;2.76477847213841
RelatedTo;question;mark;2.707766607372209
RelatedTo;question;inquiry;2.6540535036053816
DistinctFrom;question;answer;2.253885533916929
CausesDesire;A question;find information;2.0
Desires;A question;an answer;2.0
Entails;challenge;question;2.0
IsA;cross-question;question;2.0
RelatedTo;badava;really;2.0
RelatedTo;baš;really;2.0
RelatedTo;fakat;really;2.0
RelatedTo;grdno;really;2.0
RelatedTo;realno;really;2.0
RelatedTo;stvarno;really;2.0
RelatedTo;zaista;really;2.0
RelatedTo;zapravo;really;2.0
RelatedTo;zbilja;really;2.0
Synonym;actually;really;2.0
Synonym;honestly;really;2.0
Synonym;really;genuinely;2.0
Synonym;really;in truth;2.0
Synonym;really;rattling;2.0
Synonym;oikeasti;really;2.0
Synonym;effectivement;really;2.0
Synonym;réellement;really;2.0
Synonym;vraiment;really;2.0
Synonym;davvero;really;2.0
Synonym;effettivamente;really;2.0
FormOf;reasons;reason;2.0
Synonym;事情;reasons;2.0
Synonym;事故;reasons;2.0
Synonym;仔細;reasons;2.0
Synonym;子細;reasons;2.0
FormOf;reasons;reason;1.0
FormOf;reasons;reason;1.0
RelatedTo;reasons;reason;1.0
RelatedTo;reasons;reason;1.0
RelatedTo;мотивировать;reasons;1.0
RelatedTo;обоснованность;reasons;1.0
RelatedTo;味道;reasons;1.0
ExternalURL;reasons;reasons;0.25
ExternalURL;reasons;Reasons;0.25
ExternalURL;reasons;reasons;0.25
RelatedTo;why;reasons;0.137
Causes;remind;remember;2.0
DerivedFrom;reminder;remind;2.0
MannerOf;commemorate;remind;2.0
MannerOf;nag;remind;2.0
MannerOf;take back;remind;2.0
RelatedTo;reminder;remind;2.0
RelatedTo;opomenuti;remind;2.0
RelatedTo;opominjati;remind;2.0
RelatedTo;podsećati;remind;2.0
RelatedTo;podsetiti;remind;2.0
RelatedTo;podsjećati;remind;2.0
RelatedTo;podsjetiti;remind;2.0
RelatedTo;sećati;remind;2.0
RelatedTo;setiti;remind;2.0
RelatedTo;sjećati;remind;2.0
RelatedTo;sjetiti;remind;2.0
Synonym;ذَكَّرَ;remind;2.0
Synonym;recordar;remind;2.0
Synonym;remind;prompt;2.0
Synonym;recordar;remind;2.0
DerivedFrom;unresearched;researched;1.0
FormOf;researched;research;1.0
FormOf;researched;research;1.0
RelatedTo;researched;research;1.0
RelatedTo;pētīts;researched;1.0
ExternalURL;researched;researched;0.25
ExternalURL;researched;researched;0.25
RelatedTo;theory;researched;0.14100000000000001
Synonym;Richardson;Henry Hobson Richardson;2.0
Synonym;Richardson;Sir Ralph David Richardson;2.0
DerivedFrom;richardson;son;1.0
DerivedFrom;richardson county;richardson;1.0
DerivedFrom;richardson's owl;richardson;1.0
DerivedFrom;richardson's theorem;richardson;1.0
RelatedTo;buckingham;richardson;1.0
RelatedTo;richard;richardson;1.0
RelatedTo;richardson;dallas;1.0
RelatedTo;richardson;texas;1.0
RelatedTo;richardson;usa;1.0
Synonym;richardson;ricárdez;1.0
Synonym;richardson;di riccardo;1.0
Synonym;richardson;riccardi;1.0
Synonym;richardson;रिचर्ड्सन;1.0
Synonym;理查森;richardson;1.0
ExternalURL;richardson;Richardson;0.25
IsA;riddle;problem;2.0
IsA;riddle;sieve;2.0
MannerOf;riddle;communicate;2.0
MannerOf;riddle;perplex;2.0
MannerOf;riddle;pierce;2.0
MannerOf;riddle;sift;2.0
MannerOf;riddle;solve;2.0
RelatedTo;zagonetati;riddle;2.0
RelatedTo;zagonetka;riddle;2.0
Synonym;crivellar;riddle;2.0
Synonym;crivell;riddle;2.0
Synonym;endevinalla;riddle;2.0
Synonym;garbellar;riddle;2.0
Synonym;porgador;riddle;2.0
Synonym;porgar;riddle;2.0
Synonym;resoldre;riddle;2.0
Synonym;brain-teaser;riddle;2.0
Synonym;conundrum;riddle;2.0
Synonym;enigma;riddle;2.0
Synonym;riddle;permeate;2.0
FormOf;rippers;ripper;2.0
IsA;ripper;murderer;2.0
Synonym;esquarterador;ripper;2.0
Synonym;destripador;ripper;2.0
Synonym;errai-ateratzaile;ripper;2.0
Synonym;heste-ateratzaile;ripper;2.0
Synonym;tripa-ateratzaile;ripper;2.0
Synonym;viiltäjä;ripper;2.0
Synonym;éventreur;ripper;2.0
Synonym;ripeur;ripper;2.0
Synonym;ripper;ripper;2.0
Synonym;リッパ;ripper;2.0
Synonym;リッパー;ripper;2.0
Synonym;リッパー;ripper;2.0
Synonym;バラバラ殺人犯;ripper;2.0
Synonym;estripador;ripper;2.0
Synonym;ฆาตกรฆ่าหั่นศพ;ripper;2.0
DerivedFrom;radish ripper;ripper;1.0
DerivedFrom;ripper;rip;1.0
DerivedFrom;ripperologist;ripper;1.0
ExternalURL;robbie;Robbie (short story);1.0
ExternalURL;robbie;Q372968;1.0
RelatedTo;rabbie;robbie;1.0
RelatedTo;robbie;scotland;1.0
RelatedTo;robby;robbie;1.0
RelatedTo;rob;robbie;1.0
RelatedTo;robert;robbie;1.0
dbpedia/genre;robbie;science fiction;0.5
IsA;robbie;written work;0.5
Synonym;robbie;robbie;0.5
Synonym;robbie;robbie;0.5
Synonym;robbie;robbie;0.5
Synonym;robbie;robbie;0.5
Synonym;robbie;robbie;0.5
Synonym;robbie;robbie;0.5
Synonym;робби;robbie;0.5
Synonym;robbi;robbie;0.5
Synonym;罗比;robbie;0.5
ExternalURL;robbie;Robbie;0.25
DefinedAs;roles;plural of role;1.0
DefinedAs;roles;plural of the word role;1.0
FormOf;roles;role;1.0
FormOf;roles;role;1.0
RelatedTo;roles;role;1.0
RelatedTo;wear too many hats;roles;1.0
RelatedTo;おやま;roles;1.0
RelatedTo;おんながた;roles;1.0
ExternalURL;roles;roles;0.25
ExternalURL;roles;roles;0.25
RelatedTo;act;roles;0.10199999999999987
IsA;A saw;a tool;10.583005244258363
UsedFor;a saw;Cutting things such as wood;6.0
UsedFor;saw;cutting wood;4.898979485566356
FormOf;saws;saw;2.82842712474619
AtLocation;a saw;a toolbox;2.0
IsA;bucksaw;saw;2.0
IsA;crown saw;saw;2.0
IsA;folding saw;saw;2.0
IsA;hacksaw;saw;2.0
IsA;saw;hand tool;2.0
IsA;two-handed saw;saw;2.0
MannerOf;saw;cut;2.0
MannerOf;whipsaw;saw;2.0
PartOf;sawtooth;saw;2.0
PartOf;tooth;saw;2.0
RelatedTo;sawyer;saw;2.0
RelatedTo;ispiliti;saw;2.0
RelatedTo;otpiliti;saw;2.0
RelatedTo;pila;saw;2.0
RelatedTo;piliti;saw;2.0
RelatedTo;say;speak;4.0669398815325515
RelatedTo;repeat;say;3.327461494893667
RelatedTo;say;talk;2.8614681546367073
RelatedTo;mention;say;2.734958866235469
IsA;say;opportunity;2.0
MannerOf;say;convey;2.0
MannerOf;say;express;2.0
MannerOf;say;read;2.0
MannerOf;say;recite;2.0
MotivatedByGoal;talk;say something;2.0
RelatedTo;demək;say;2.0
RelatedTo;söyləmək;say;2.0
RelatedTo;glasiti;say;2.0
RelatedTo;govoriti;say;2.0
RelatedTo;izgovarati;say;2.0
RelatedTo;izgovoriti;say;2.0
RelatedTo;izreći;say;2.0
RelatedTo;izricati;say;2.0
RelatedTo;kazati;say;2.0
RelatedTo;kazivati;say;2.0
IsA;advice and consent;saying;2.0
IsA;agrapha;saying;2.0
IsA;ambiguity;saying;2.0
IsA;anatomical reference;saying;2.0
IsA;Beatitude;saying;2.0
IsA;calque;saying;2.0
IsA;dysphemism;saying;2.0
IsA;epigram;saying;2.0
IsA;euphemism;saying;2.0
IsA;idiom;saying;2.0
IsA;logion;saying;2.0
IsA;maxim;saying;2.0
IsA;motto;saying;2.0
IsA;proverb;saying;2.0
IsA;saying;speech;2.0
IsA;shucks;saying;2.0
IsA;southernism;saying;2.0
IsA;sumpsimus;saying;2.0
IsA;tongue twister;saying;2.0
RelatedTo;hadith;saying;2.0
FormOf;scenes;scene;1.0
FormOf;scenes;scene;1.0
RelatedTo;scenes;scene;1.0
RelatedTo;scenes;scene;1.0
RelatedTo;幕後;scenes;1.0
RelatedTo;act;scenes;0.46199999999999974
RelatedTo;play;scenes;0.32899999999999974
ExternalURL;scenes;scenes;0.25
ExternalURL;scenes;scenes;0.25
FormOf;screenwriters;screenwriter;1.0
RelatedTo;screenwriters;screenwriter;1.0
ExternalURL;screenwriters;screenwriters;0.25
ExternalURL;screenwriters;screenwriters;0.25
RelatedTo;agent;secret;4.734976240700686
IsA;cabala;secret;2.0
IsA;confidence;secret;2.0
IsA;esoterica;secret;2.0
IsA;open secret;secret;2.0
IsA;password;secret;2.0
IsA;secret;information;2.0
IsA;trade secret;secret;2.0
RelatedTo;potajan;secret;2.0
RelatedTo;tajanstvo;secret;2.0
RelatedTo;tajiti;secret;2.0
RelatedTo;tajna;secret;2.0
RelatedTo;tajni;secret;2.0
RelatedTo;tajnica;secret;2.0
RelatedTo;zatajiti;secret;2.0
RelatedTo;zatajivati;secret;2.0
RelatedTo;zataškati;secret;2.0
RelatedTo;zataškavati;secret;2.0
SimilarTo;classified;secret;2.0
SimilarTo;concealed;secret;2.0
RelatedTo;taste;sense;8.215838362577491
RelatedTo;touch;sense;7.964169762128378
RelatedTo;smell;sense;7.443923696546062
RelatedTo;feel;sense;4.380867494001616
RelatedTo;hear;sense;4.077253977863043
RelatedTo;sound;sense;3.1786789708934124
IsA;sight;sense;2.82842712474619
RelatedTo;eye;sense;2.669831455354439
RelatedTo;hearing;sense;2.3486166140943485
RelatedTo;sight;sense;2.1762352813976715
HasPrerequisite;taking an oath;sense;2.0
IsA;modality;sense;2.0
IsA;seeing;a sense;2.0
IsA;sense;appreciation;2.0
IsA;sense;awareness;2.0
IsA;sense;faculty;2.0
IsA;sense;meaning;2.0
IsA;sense of direction;sense;2.0
IsA;sense of responsibility;sense;2.0
IsA;sensitivity;sense;2.0
HasContext;series;electronics;2.0
HasContext;series;mathematics;2.0
HasContext;series;sport;2.0
IsA;actinide series;series;2.0
IsA;bimonthly;series;2.0
IsA;biweekly;series;2.0
IsA;chain;series;2.0
IsA;convergence;series;2.0
IsA;cordon;series;2.0
IsA;course;series;2.0
IsA;cycle;series;2.0
IsA;divergence;series;2.0
IsA;electromotive series;series;2.0
IsA;exponential series;series;2.0
IsA;Fourier series;series;2.0
IsA;geometric series;series;2.0
IsA;helium group;series;2.0
IsA;hierarchy;series;2.0
IsA;home stand;series;2.0
IsA;lanthanide series;series;2.0
RelatedTo;ready;set;3.145790838565082
IsA;a group;a set;2.82842712474619
IsA;A set;collection of distinct objects;2.82842712474619
IsA;A set;a collection of things;2.82842712474619
MadeOf;A set;elements;2.82842712474619
CapableOf;A set;include items;2.0
HasContext;set;mathematics;2.0
HasContext;set;psychology;2.0
HasContext;set;astronomy;2.0
IsA;bracket;set;2.0
IsA;car pool;set;2.0
IsA;chess set;set;2.0
IsA;choir;set;2.0
IsA;clique;set;2.0
IsA;cohort;set;2.0
IsA;conjugation;set;2.0
IsA;conspiracy;set;2.0
IsA;core;set;2.0
IsA;dentition;set;2.0
IsA;diagonal;set;2.0
CausesDesire;Your sexuality;flirt;3.4641016151377544
ReceivesAction;sexuality;related to gender;2.0
RelatedTo;sexuality;sexual;2.0
RelatedTo;seksualnost;sexuality;2.0
Synonym;sexuality;sex;2.0
Synonym;セクシャリティ;sexuality;2.0
Synonym;セクシュアリティ;sexuality;2.0
Synonym;セクシュアリティー;sexuality;2.0
Synonym;春;sexuality;2.0
Antonym;sexuality;asexuality;1.0
DerivedFrom;autosexuality;sexuality;1.0
DerivedFrom;parasexuality;sexuality;1.0
DerivedFrom;polysexuality;sexuality;1.0
DerivedFrom;sexuality;sexual;1.0
DerivedFrom;sociosexuality;sexuality;1.0
DerivedFrom;technosexuality;sexuality;1.0
DerivedFrom;unsexuality;sexuality;1.0
FormOf;sexualities;sexuality;1.0
HasContext;69 er;sexuality;1.0
HasContext;niogtres;sexuality;1.0
IsA;Shakespeare;a great dramatist;2.0
Synonym;Shakespeare;William Shakespeare;2.0
RelatedTo;hamlet;shakespeare;1.056
DefinedAs;Shakespeare;most famous English writer;1.0
DerivedFrom;shakespearean;shakespeare;1.0
DerivedFrom;shakespearean;shakespeare;1.0
EtymologicallyDerivedFrom;莎士比亞;shakespeare;1.0
FormOf;shakspeare;shakespeare;1.0
FormOf;shakspere;shakespeare;1.0
HasContext;half faced;shakespeare;1.0
HasContext;lottery;shakespeare;1.0
HasContext;msnd;shakespeare;1.0
HasContext;underhangman;shakespeare;1.0
ReceivesAction;Shakespeare;considered to be a great writer;1.0
RelatedTo;bardolatrous;shakespeare;1.0
RelatedTo;hamlet;shakespeare;1.0
RelatedTo;infinite monkey theorem;shakespeare;1.0
RelatedTo;macbeth;shakespeare;1.0
RelatedTo;montague;shakespeare;1.0
RelatedTo;shakespeare;centuries;1.0
Synonym;辛普森一家;simpsons;1.5
AtLocation;the simpsons;television;1.0
ExternalURL;simpsons;The Simpsons;1.0
ExternalURL;simpsons;Q886;1.0
ExternalURL;simpsons;Simpsons (department store);1.0
ExternalURL;simpsons;The Simpsons (season 1);1.0
ExternalURL;simpsons;The Simpsons (season 14);1.0
ExternalURL;simpsons;The Simpsons (season 16);1.0
ExternalURL;simpsons;The Simpsons (season 22);1.0
ExternalURL;simpsons;The Simpsons (season 24);1.0
ExternalURL;simpsons;Q13131;1.0
ExternalURL;simpsons;Q461483;1.0
ExternalURL;simpsons;Q461485;1.0
ExternalURL;simpsons;Q648694;1.0
ExternalURL;simpsons;Q935959;1.0
ExternalURL;simpsons;Q977020;1.0
FormOf;simpsons;simpson;1.0
IsA;The Simpsons;not real people;1.0
IsA;"""The Simpsons""";a TV show;1.0
RelatedTo;simpsons;simpson;1.0
RelatedTo;slay;kill;2.1972710347155626
DerivedFrom;slayer;slay;2.0
Synonym;slay;kill;2.0
Synonym;slay;murder;2.0
Synonym;切り伏せる;slay;2.0
Synonym;切り捨てる;slay;2.0
Synonym;切捨てる;slay;2.0
Synonym;切り殺す;slay;2.0
Synonym;打ち放す;slay;2.0
Synonym;打ち果す;slay;2.0
Synonym;打ち果たす;slay;2.0
Synonym;打ち止める;slay;2.0
Synonym;打止める;slay;2.0
Synonym;打ち留める;slay;2.0
Synonym;打留める;slay;2.0
Synonym;撃ち止める;slay;2.0
Synonym;撃止める;slay;2.0
Synonym;斬り捨てる;slay;2.0
Synonym;斬り殺す;slay;2.0
Synonym;討ち果す;slay;2.0
MotivatedByGoal;sleep;you are sleepy;2.0
RelatedTo;sleepy;sleep;2.0
RelatedTo;dremljiv;sleepy;2.0
RelatedTo;pospan;sleepy;2.0
RelatedTo;sanjiv;sleepy;2.0
RelatedTo;snen;sleepy;2.0
Synonym;sleepy;sleepyheaded;2.0
Synonym;sleepy;dremljiv;2.0
Synonym;sleepy;pospan;2.0
Synonym;sleepy;sanjiv;2.0
Synonym;とろり;sleepy;2.0
Synonym;トロリ;sleepy;2.0
Synonym;眠い;sleepy;2.0
Synonym;眠たい;sleepy;2.0
Synonym;睡い;sleepy;2.0
Synonym;睡たい;sleepy;2.0
DerivedFrom;nonsleepy;sleepy;1.0
DerivedFrom;sleepily;sleepy;1.0
DerivedFrom;sleepiness;sleepy;1.0
DerivedFrom;sleepy;sleep;1.0
PartOf;a person;society;5.291502622129181
AtLocation;a society;any group of people;2.82842712474619
IsA;a society;a group of people;2.82842712474619
HasContext;krilo;society;2.0
IsA;civilization;society;2.0
IsA;open society;society;2.0
IsA;A society;a large group of people;2.0
IsA;society;elite;2.0
IsA;society;social group;2.0
IsA;tribal society;society;2.0
PartOf;class;society;2.0
PartOf;sector;society;2.0
RelatedTo;društvo;society;2.0
RelatedTo;džemat;society;2.0
RelatedTo;gospoština;society;2.0
RelatedTo;kružok;society;2.0
RelatedTo;udruga;society;2.0
RelatedTo;udruženje;society;2.0
Synonym;مُجْتَمَع;society;2.0
Synonym;alta societat;society;2.0
IsA;Ice;a solid;4.898979485566356
HasProperty;ice;a solid;4.47213595499958
IsA;Glass;a solid;2.82842712474619
IsA;wood;a solid;2.82842712474619
HasContext;solid;mathematics;2.0
HasProperty;Wood;solid;2.0
IsA;block;solid;2.0
IsA;cast;solid;2.0
IsA;concave shape;solid;2.0
IsA;convex shape;solid;2.0
IsA;crystal;solid;2.0
IsA;cylinder;solid;2.0
IsA;dry ice;solid;2.0
IsA;food;solid;2.0
IsA;frustum;solid;2.0
IsA;iridium 192;solid;2.0
IsA;ovoid;solid;2.0
IsA;plastic;solid;2.0
IsA;polyhedron;solid;2.0
IsA;powder;solid;2.0
RelatedTo;song;music;7.412152184082569
RelatedTo;verse;song;5.857303133695575
RelatedTo;music;song;4.325736931437232
AtLocation;a song;a CD;4.0
UsedFor;a song;entertainment;4.0
RelatedTo;song;musical;3.8277930978567793
RelatedTo;song;lyrics;3.82099463490856
RelatedTo;song;tune;3.652396473549935
RelatedTo;song;melody;3.4698703145794942
RelatedTo;song;singing;3.3532074197699133
UsedFor;a song;express feelings and emotions;2.82842712474619
RelatedTo;song;piece;2.6750700925396327
RelatedTo;respect;song;2.1762352813976706
RelatedTo;song;vocal;2.1438283513378584
AtLocation;song;a jukebox;2.0
AtLocation;a voice;a song;2.0
CreatedBy;song;composer;2.0
CreatedBy;a song;a songwriter;2.0
DerivedFrom;birdsong;song;2.0
IsA;aria;song;2.0
RelatedTo;čađav;sooty;2.0
SimilarTo;dirty;sooty;2.0
SimilarTo;sooty;dirty;2.0
Synonym;sooty;coal-black;2.0
Antonym;sootless;sooty;1.0
DerivedFrom;sootiness;sooty;1.0
DerivedFrom;sooty tern;sooty;1.0
ExternalURL;sooty;300424950-s;1.0
FormOf;sootied;sooty;1.0
FormOf;sootier;sooty;1.0
FormOf;sootiest;sooty;1.0
FormOf;sooties;sooty;1.0
FormOf;sootying;sooty;1.0
RelatedTo;čadivý;sooty;1.0
RelatedTo;blakig;sooty;1.0
RelatedTo;russen;sooty;1.0
RelatedTo;russig;sooty;1.0
RelatedTo;fuliginous;sooty;1.0
RelatedTo;sleep black;sooty;1.0
RelatedTo;sootily;sooty;1.0
HasContext;source;engineering;2.0
IsA;Golconda;source;2.0
IsA;goldmine;source;2.0
IsA;muse;source;2.0
IsA;origin;source;2.0
IsA;source materials;source;2.0
IsA;source;document;2.0
IsA;source;facility;2.0
IsA;source;inspiration;2.0
IsA;source;natural process;2.0
IsA;taproot;source;2.0
IsA;well;source;2.0
MannerOf;outsource;source;2.0
MannerOf;source;document;2.0
MannerOf;source;obtain;2.0
RelatedTo;ishodište;source;2.0
RelatedTo;iskon;source;2.0
RelatedTo;izvorište;source;2.0
RelatedTo;izvor;source;2.0
RelatedTo;matica;source;2.0
IsA;roe;spawn;2.0
IsA;spawn;egg;2.0
MannerOf;spat;spawn;2.0
MannerOf;spawn;lay;2.0
RelatedTo;seme;spawn;2.0
RelatedTo;sjeme;spawn;2.0
Synonym;fresa;spawn;2.0
Synonym;fresar;spawn;2.0
Synonym;spawn;engender;2.0
Synonym;desovar;spawn;2.0
Synonym;arbi;spawn;2.0
Synonym;arraba;spawn;2.0
Synonym;errun;spawn;2.0
Synonym;بذر;spawn;2.0
Synonym;kutea;spawn;2.0
Synonym;kutu;spawn;2.0
Synonym;laskea mätimunia;spawn;2.0
Synonym;mäti;spawn;2.0
Synonym;frai;spawn;2.0
Synonym;deporre le uova;spawn;2.0
AtLocation;a star;space;7.211102550927979
AtLocation;a star;the night sky;6.0
RelatedTo;sun;star;5.817903402429435
AtLocation;a star;the sky;5.656854249492381
AtLocation;a star;a galaxy;4.0
AtLocation;a star;outerspace;4.0
IsA;a star;a sun;3.4641016151377544
AtLocation;a star;outer space;2.82842712474619
AtLocation;star;the center of a black hole;2.0
CapableOf;a star;explode;2.0
HasContext;alpha centauri;star;2.0
HasContext;pole star;star;2.0
HasContext;star;astronomy;2.0
HasContext;star;dramaturgy;2.0
IsA;asterism;star;2.0
IsA;binary star;star;2.0
IsA;co-star;star;2.0
IsA;film star;star;2.0
IsA;fixed star;star;2.0
IsA;giant star;star;2.0
FormOf;starters;starter;1.0
RelatedTo;starters;for starters;1.0
RelatedTo;starters;starter;1.0
Synonym;entrée;starters;1.0
ExternalURL;starters;starters;0.25
ExternalURL;starters;starters;0.25
RelatedTo;soup;starters;0.14800000000000013
RelatedTo;početni;starting;2.0
SimilarTo;opening;starting;2.0
SimilarTo;protrusive;starting;2.0
SimilarTo;starting;opening;2.0
SimilarTo;starting;protrusive;2.0
Synonym;starting;start;2.0
Synonym;inicial;starting;2.0
Synonym;aloitus-;starting;2.0
Synonym;pullistunut;starting;2.0
Synonym;スターティング;starting;2.0
Synonym;仕初;starting;2.0
Synonym;仕初め;starting;2.0
Synonym;先発;starting;2.0
Synonym;始動;starting;2.0
Synonym;懸り;starting;2.0
Synonym;懸かり;starting;2.0
Synonym;掛り;starting;2.0
Synonym;掛かり;starting;2.0
Synonym;為初;starting;2.0
Synonym;為初め;starting;2.0
DerivedFrom;steve;stevenote;1.0
DerivedFrom;stevie;steve;1.0
Desires;steve;sex;1.0
FormOf;steve;steven;1.0
FormOf;steved;steve;1.0
FormOf;steves;steve;1.0
FormOf;steves;steve;1.0
FormOf;steving;steve;1.0
FormOf;stevo;steve;1.0
HasA;steve;kids;1.0
HasProperty;steve;nuts;1.0
IsA;Steve;a compulsive hoarder;1.0
IsA;steve;a firefighter steve puts out fires;1.0
IsA;Steve;a musician steve plays guitar;1.0
RelatedTo;stephen;steve;1.0
RelatedTo;steve;atmospheric;1.0
RelatedTo;steve;light;1.0
RelatedTo;steve;optical;1.0
RelatedTo;steve;phenomenon;1.0
RelatedTo;steve;ribbon;1.0
AtLocation;a stiff;a funeral;2.0
FormOf;stiffs;stiff;2.0
HasProperty;Bones;stiff;2.0
HasProperty;bristles;stiff;2.0
IsA;stiff;man;2.0
RelatedTo;drven;stiff;2.0
RelatedTo;kočiti;stiff;2.0
RelatedTo;krut;stiff;2.0
RelatedTo;krutiti;stiff;2.0
RelatedTo;rigidan;stiff;2.0
RelatedTo;štajf;stiff;2.0
RelatedTo;tvrdokoran;stiff;2.0
RelatedTo;ukočen;stiff;2.0
